Name, Repository, Date, Message, Hash
prakash,employees,2017-12-01T00:28:34Z,Gradle 3.0.0 | employees | Use google() instead of mavenCentral(),9f971e3256aad84fd506f3f8ad3ab9654d3ce8b6
prakash,orders,2017-05-25T17:50:10Z,Multidex orders,d00e0441d8ba819a4ad95fe630569580e132963c
prakash,printers,2017-12-01T00:07:31Z,Gradle 3.0.0 | printers | Use google() instead of mavenCentral(),e28a3e7195a65ad4db0b66c8eb213e7ff8183d07
prakash,android-setup,2017-05-15T17:43:37Z,POS-3245 : Prevent merchant to create a tax code called NO_TAX_APPLIED,570ed9c0d943b185c14f202dadb50cc7a1a1f897
prakash,discounts,2017-11-30T23:09:36Z,Gradle 3.0.0 | discounts | Use google() instead of mavenCentral(),e1d5d03debdf7017b17bcc70e79934a6db1dbf2e
prakash,auditreport,2017-12-01T00:49:47Z,Use google instead of mavenCentral,3e1bc001e8a655b9650cbd078a48ddba014b2265
prakash,server,2019-06-07T21:25:19Z,Add a client feature flag for online order,9cc78f38626047083b753982365961305ba00e0d
vinay,developer-stats,2020-06-25T02:13:22Z,Initial commit,8266a948862a4e5896f6359df6e931cc4a14cc79
vinay,clover-sales-demo,2020-04-01T23:41:56Z,Handle back button press to navigate back up to prev page; cleaned up…,7c63d6276264283ca9849e8203e8889dc7f7ed13
vinay,server,2017-04-05T05:46:32Z,POS-2984 [Register] Setting to view one modifier group at a time in R…,b687a971fc241965612728c6c8f2588e8c2c1f85
yunjia-liu,server-load-testing,2019-07-18T21:12:48Z,POS-6950 Setup webhook for Google OLO order fulfillment (checkoutRequ…,3b1b4957319ff9fe54c8a97399c07e024c7df729
yunjia-liu,core,2019-10-09T01:37:48Z,POS-7753 [Clean Up] Drop Server's version of ONLINE_ORDERING_ENABLED …,91b85f4c84f77af8e7565c0f99ca8c438a414f21
yunjia-liu,schema-tool,2019-08-28T22:21:39Z,POS-7371 Create webhook events for online menu item,e06033adab754781a7e5f30474ed56d9c86d5f6c
yunjia-liu,olo-platform,2020-11-18T10:36:58Z,Add endpoint to get tracking info by order uuid. Add UPS tracking imp…,f466c68aa8b58162c28930898027a5c74667fc56
yunjia-liu,server,2019-07-18T21:12:48Z,POS-6950 Setup webhook for Google OLO order fulfillment (checkoutRequ…,3b1b4957319ff9fe54c8a97399c07e024c7df729
fan-jiang,server-load-testing,2018-04-10T21:59:51Z,Add account to cache after adding it in db when creating a new factor,354cbd07c5ee86f31b7afa4ba5c5468cdabd2d56
fan-jiang,schema-tool,2018-04-20T17:47:01Z,rename alphaID to alphaId,daa4984b15c649397d76431662f53444287ee694
fan-jiang,server,2018-04-10T21:59:51Z,Add account to cache after adding it in db when creating a new factor,354cbd07c5ee86f31b7afa4ba5c5468cdabd2d56
daniel-james,remote-pay-android,2019-11-18T23:53:02Z,Implement incremental auth,e4df4d13e2c6064a8320cf06e78ae08d436ae0b4
daniel-james,remote-pay-android-examples,2020-06-09T17:28:14Z,Add incremental auth support to the Android Example app (#1),e76f009a7cf4fb5b98a085a64da31b7fa151f443
daniel-james,remote-pay-ios-examples,2018-08-22T18:04:24Z,Update the example app to reflect the changes that we recently made t…,318fce46c9dc265abe3b3f41e2119c4af9f495aa
daniel-james,isv-pidgin-test,2018-03-05T16:54:22Z,"Save and re-use the whole Payment object, not just the payment id (re…",fa40304c04c741b29828f239b7f6e5f0451aff32
daniel-james,isv-ios-test,2018-07-09T22:18:12Z,Update the folder name to match the repo name.,fb00c30e473b98979305e97eae99d3a04312df02
daniel-james,remote-pay-feature,2017-12-15T22:59:46Z,Accept either `reason` or `voidReason` from the PaymentRejectedMessage,764a16e6276a72cfd808bc76128b84ffa73ae624
daniel-james,android-common,2017-12-15T22:59:32Z,Add `voidReason` attribute to android-common for backwards compatibility,4b33c4d496fe1cf849aa8a891bb164c2942e5cc4
daniel-james,clover-android-sdk,2020-11-13T21:06:25Z,Move Bluetooth package to clover-android-sdk,f756eb26a5673a272472d3260c6ca23d09747127
daniel-james,clover-device-server,2018-12-06T21:53:00Z,[WIP] CloverDeviceServer - Add a bluetooth device server,326037bcb9182f3f9cbec3c441c837b08eadb108
daniel-james,remote-pay,2017-12-15T22:59:46Z,Accept either `reason` or `voidReason` from the PaymentRejectedMessage,764a16e6276a72cfd808bc76128b84ffa73ae624
kpavuluri,android-common,2019-04-01T21:04:36Z,Common: Refactoring Guest to Guest _AVRO,868c7354d41c4ed3819c4b7c572134a45a877039
kpavuluri,clover-android-sdk,2019-06-03T17:20:03Z,Happy Hour Discount class to support Item association,ebac651de50ccef708f332b700b6b145ef691fd6
kpavuluri,core,2020-07-09T19:27:45Z,Is_Hidden field added to the existing OrderType structure to capture …,3fe5f658be0c066e802a62f48f0c28d85338fb10
kpavuluri,schema-tool,2019-06-03T20:53:41Z,AVRO object to support Happy Hour Discount,99bac18305942e2fda86aa2c9ecd1247ae98cd13
kpavuluri,engine,2019-09-19T18:48:52Z,Changes to support Online_Order_Customer data through OrderProvider,252e09780d93dec37eef0f804eea781e295f14d6
kpavuluri,register,2019-04-01T21:05:34Z,Register: Refactoring Guest Entity to Guest avro object,ac2a6e7adae68371e7321a2e94e322ff800da1a3
kpavuluri,orders,2019-04-09T20:25:14Z,Update OrderListFragment.java,822bd254d509f10b80b412537a70a131583c88f5
kpavuluri,android-setup,2019-12-18T20:46:36Z,Launch fragment for the upcoming changes linked to Online Order Setti…,3cef49ce91bae513de8366031a119b28488a3567
kpavuluri,inventory,2019-03-22T19:26:27Z,UI Issue Fix in the Inventory App,18f354f11075437bf125bb8e4d6868e659883593
kpavuluri,server,2019-06-07T21:36:50Z,Happy Hour New V3 End point and supporting API Tests,fc2214dcef51515cad2deb9b893ace6ff9f3c4d9
krishna-chinya,core,2019-03-19T21:50:31Z,Adding enums for Scan to pay,c3e4fd413aac9e9a9ee5cf021d4598aab4e7fd88
krishna-chinya,engine,2018-10-04T18:33:46Z,Moved SDK and common proguard rules to indiviual apps,15e72fa29924a889168d98adb1024666948fc169
krishna-chinya,register,2018-07-09T23:12:19Z,POS-5250- Fixed Design corruption on the guest count dialog,bb76ed277f0f949239740bfd3d228faf2773067e
krishna-chinya,terminal,2018-10-04T18:41:31Z,Moved rules from common build to indiviual apps - Terminal,d7853fdfc187cbad92e669976311c444e45dda86
krishna-chinya,payments,2020-03-18T02:49:42Z,Station Pay to do pre-auth even without cardresult,21a42ef0a2b9c38503eb1dbfcc756a1a47856587
krishna-chinya,tables2,2018-07-09T23:13:52Z,Confirmation Dialog style correction,144d100371d6c7cdfd1597ba46b4109da38c48ff
krishna-chinya,orders,2018-10-04T18:40:29Z,moved sdk and common rules to app from android build - Orders,f179b585deb0fdcbb30e952482abf3226c918107
krishna-chinya,customers,2018-10-04T18:37:58Z,moved sdk and common rules to app from android build - customers,8364bb97b00fa9b251fb2560e6a5566377ff85f2
krishna-chinya,happyhour,2018-10-04T18:36:15Z,moved sdk and common rules to app from android build - happyhour,380a1955bcc12281a0a4dc3c197e9ab55b3ab2d4
krishna-chinya,server,2018-10-29T18:15:03Z,Permission label change,3e5caf5fb4aa2bc3f889e4027c4e7bc5d43422a8
abhijit,clover-device-server,2018-08-21T01:51:06Z,Updating lib versions to next Snapshot,4bd40f35fa8e597b2ba099178cc54ba8d20b7fa7
abhijit,cashadvance,2018-08-21T01:51:06Z,Updating lib versions to next Snapshot,f1dfde1dc78e028e867f3e18683db1c851f0920a
abhijit,alipay,2018-08-21T01:51:06Z,Updating lib versions to next Snapshot,56bcdc9c5c082098b2c4d7998be2f42b77082e27
abhijit,fiscal-printer-ar,2018-08-21T01:51:06Z,Updating lib versions to next Snapshot,912ddeaed7a8924256f994dbf0d7dd5cf26f6527
abhijit,WifiCertificateInstaller,2018-12-04T02:45:26Z,Updating lib versions to next Snapshot,6fcdd920bcaf420e101732e0753df4b4dbf65594
abhijit,epson-printer,2019-07-09T02:29:41Z,Updating lib versions to next Snapshot,a62d920b9150b9fc26dcc0b79665acf27395c956
abhijit,clover-sales-demo,2019-12-03T02:56:56Z,Updating lib versions to next Snapshot,090e0b8023c97294b1d6b6ab4348f72951911290
abhijit,secure-payments,2018-08-21T01:51:06Z,Updating lib versions to next Snapshot,8d1655fda63b39fc3977930fdfaea6d0cefa38be
abhijit,remote-pay,2018-08-21T01:51:06Z,Updating lib versions to next Snapshot,6f5cc9ddd3019a0c5c80275f9f57c93eb4808ccc
abhijit,server,2018-08-21T01:51:06Z,Updating lib versions to next Snapshot,41461c0e946b559d671dfa8db1242e4a034d811c
abhinav,server-load-testing,2014-04-01T20:46:05Z,remove use of is_default flag,5068bf07d505366d56b5bb40e2dcef554fc429c8
abhinav,server,2014-04-01T20:46:05Z,remove use of is_default flag,5068bf07d505366d56b5bb40e2dcef554fc429c8
jacob,ebt,2015-07-22T00:56:53Z,Use new balance inquiry and force swipe pin entry extras,bfd17818c386013ce3cb747f257a14ac8d0cb1d8
jacob,balance_inquiry,2015-07-22T21:20:24Z,Make balance inquiry a trans type,4145bc1ffef3ef91650c3a712c4ff6550c3ed4b1
jacob,clover-device-server,2019-04-11T19:47:04Z,AAF-786: Discontinue checking custom clover android app permissions,dbd3f95e7325bc7cd87d593f3bb5b039198a3d62
jacob,cashadvance,2019-04-11T21:20:59Z,AAF-786: Prepare for discontinuation of custom clover android app per…,600d266451c9a6e5c7045e89ec30213d41b8f6a1
jacob,alipay,2019-04-11T21:22:15Z,AAF-786: Prepare for discontinuation of custom clover android app per…,47c596c17563ce03b0921c3db29a3998d9926bf7
jacob,fiscal-printer-ar,2018-08-29T21:25:39Z,AAF-646: Cleansed com.clover.sdk.v1.printer.Type,c60f3effa535bee5a30fd1f9508f01804798d497
jacob,WifiCertificateInstaller,2020-09-10T17:02:32Z,AAF-1541: Split out retrofit from core-network,305c0f30e07cc6bea2912fb5b88b47cbdb2eb541
jacob,secure-payments,2014-07-11T01:02:40Z,Migrate from custom usb to android usb,ebe48af206f14619e1a69f2bfd77ef9a2a7afaae
jacob,remote-pay,2015-04-09T23:01:52Z,Add example secure pay client,8317657af767768deb7eff1445845dfb810d44d6
jacob,server,2014-01-24T00:47:56Z,Initial work on syncing tags the old way,6d97943f7996caf736c3eb6dfca7de511911866a
yestin,go-flasherator,2020-11-10T06:42:33Z,PLAFM-5836: Support Goldenacorn flashing (#5),a37dfc4d638eb1ccdde37e0ea2731ae6164e417b
steven,tealeaf-secure-board-apps,2020-02-26T12:40:48Z,Fix Error (0x4): GATT INVALID PDU,5bdbec6ff090728de9fd7ce04841c6d4e804de98
steven,tealeaf-factory-test-apps,2020-02-26T12:59:00Z,Initial version for TealeafFactoryTest,ef7a09ca2da99906d24974b4d081518633d07b1d
noel-sanchez,web-portal,2019-08-22T19:47:11Z,Remove Edit/Add functionality from Bank Account Setup,eee04ee5608926a3f478512b9279c5f85e2ea775
noel-sanchez,gbs-merchant-inquiries-api,2020-09-09T20:16:00Z,adding pdf statements,adf6f190f86328bc267c99803e4531b0672dd85b
noel-sanchez,server-load-testing,2019-08-26T17:26:24Z,MSS-236 Integrate ThreatMetrix sessionId header on DDA API endpoints,5a39305991cb5917f770821a739bccbd6f35f5e6
noel-sanchez,notification-messaging,2020-09-09T12:09:36Z,init,6a027400ffd1c9f34964ffc6ffedabd09a9b4264
noel-sanchez,notification-messaging-spec,2020-09-09T12:34:47Z,Initial commit,4a0c62bb12075ffd99af44dc5804b5ec15ef08fc
noel-sanchez,schema-tool,2019-09-06T18:27:00Z,Add new field to MerchantFrontEndDetails,26ccb6d446c96de135911554d99188910084aaae
noel-sanchez,notificationinbox,2020-10-07T15:54:03Z,Initial commit,0ec0b22cb9c0a637cb068d5e73f08e68d6189771
noel-sanchez,notificationpreferences,2020-10-07T15:54:37Z,Initial commit,728426518a6598fa3b9c580516508f00ae2bad86
noel-sanchez,preferences-api,2020-11-24T17:35:27Z,Initial commit,dd0ad05fd2274a588c3dea0c1c0c6e33e86afea8
noel-sanchez,server,2019-08-26T17:26:24Z,MSS-236 Integrate ThreatMetrix sessionId header on DDA API endpoints,5a39305991cb5917f770821a739bccbd6f35f5e6
noel,server-load-testing,2016-05-27T21:17:46Z,Add Bayleaf to device_type table,e80a37d26aa139ff5b811647cd8bf8733f37aff3
noel,schema-tool,2016-06-14T19:48:20Z,AddWebhookForCashAdjustmentEvent,ada2aa5713a215eda58f1e19c531509438f2b63c
noel,server,2016-05-27T21:17:46Z,Add Bayleaf to device_type table,e80a37d26aa139ff5b811647cd8bf8733f37aff3
brian-ruslim,customers-microservice,2020-08-27T19:39:27Z,allow session token (#355),a0534d86df87530f138c1eb8171a3d09d0f2bb5f
brian-ruslim,feedback-microservice,2020-11-04T13:44:33Z,Email Notification Integration (#8),7b5d08effb5295efc9ec81905e5c9d90bf6df732
brian-ruslim,notification-service,2020-10-29T20:45:08Z,Add feedback category (#99),6f449bf19b15c8c897303b2646ee5371f07f3c20
brian-ruslim,web-order-ahead,2020-03-19T20:16:46Z,Move files around and add Matryoshka (#9),c9f82479c96a49e998b54f257be4bdcdebea7ee2
brian-ruslim,email-templates,2020-10-09T18:30:36Z,feat: New Feedback Email Templates (#54),8eb355ab00e027798062210e72025beb712cbb5b
brian-ruslim,web-legacy,2019-07-17T17:35:05Z,Add permission toggles to permissions form for GDPR,96486fadb7cdbf9e7e60cc929614767abe963d5c
brian-ruslim,web-portal,2019-07-19T17:23:06Z,Update Developer App Permissions Modal for GDPR,851fda39e465cf729b369ea30dc5a722107483c6
brian-ruslim,customer-engagement,2019-08-26T16:38:26Z,CUS-1099: Customer Import UI (#4004),700562f530c383bafbcbdb0899648c895561d2c9
brian-ruslim,server,2017-07-27T18:49:26Z,Allow dev configuration of smtp port,5275b584d1983a3e520fa68e96b09e0a4160470f
alex-zhang,clover-spring-boot,2020-01-17T20:31:38Z,Update README.md (#106),1bb179704580a9c9c7e3533057869c21bdca7193
alex-zhang,feedback-microservice,2020-03-20T18:58:24Z,package meta changes (#2),e08a7ee94940a400f40ed130082c84e8f485ebc8
alex-zhang,server-load-testing,2020-03-16T22:49:47Z,CES-1654 Replacing feedback client usage with Swagger client,4915292ffe973501c50c92a2b953fe1ad5e0b052
alex-zhang,server,2020-03-16T22:49:47Z,CES-1654 Replacing feedback client usage with Swagger client,4915292ffe973501c50c92a2b953fe1ad5e0b052
deepali-mittal,web-portal,2020-02-24T23:37:09Z,[VT WebR] Sending PaymentId in header while saving card on file.,e9ba85902adb97dc34f1787fb52492ee45109cbe
deepali-mittal,invoicing-checkout-service,2020-07-20T05:52:05Z,Converting retrieved XOSession from DB as Json String into CheckoutSe…,1102e3dc60a8c7f15c79849feff68c548a7f888b
deepali-mittal,server-load-testing,2019-04-04T17:11:06Z,ECOMM-221,4b13eac1c9e48b914ec2709fb4aebcf6aad815ff
deepali-mittal,core,2019-07-15T20:33:23Z,ECOMM-549 Added new enum for Card on File and Payment Platform,75bec455bd835b28bb3369b53ffd51d208f90e7c
deepali-mittal,schema-tool,2019-04-08T20:52:30Z,ECOMM-271,cbb504bb2030551dddb08900c3e5bd5872df03cb
deepali-mittal,server,2019-04-04T17:11:06Z,ECOMM-221,4b13eac1c9e48b914ec2709fb4aebcf6aad815ff
anoop-santhosh,first-party-token-api,2020-05-20T23:24:19Z,Initial commit,f87eb709e61a137d932d94fa3f169f960ddc3a6d
anoop-santhosh,server-load-testing,2019-09-17T16:42:53Z,DB migration script to create a carbon copy table,0e89575bc519250a36575ff66b41e9c3f28b3a69
anoop-santhosh,reprieve_app,2020-07-08T15:32:31Z,Creating readme,473ae73d3129c11670cf9f05f5953aa7462161be
anoop-santhosh,cgowebmock_test,2020-07-17T21:11:38Z,initial commit,d09539eeaa6e0999885931626dfd71e75059f223
anoop-santhosh,cgowebmock,2020-07-17T23:53:36Z,Initial commit,8d3c2f0001f13b9e49f928008927a44e8562f1f9
anoop-santhosh,schema-tool,2019-12-19T21:01:46Z,First Party Token request and response,736d7dd7524760d080bd48a4ad38f6e1d8b55c5d
anoop-santhosh,risk-monitoring-api,2020-10-21T20:18:30Z,first commit,aeb1564cfa52d24804f70dd2a8ac6e838ed16043
anoop-santhosh,CloverGoFiservBackendPostManScripts,2020-11-01T21:14:58Z,Adding QA chandler test scripts,a9cf9a5bbd00c72c4c682c661b0c5b4e4f39c507
anoop-santhosh,disputes-internal-postman,2020-11-24T15:43:42Z,first commit,9f2c584a4eea5fe62707242236b471bd6b87aa9f
anoop-santhosh,server,2019-09-17T16:42:53Z,DB migration script to create a carbon copy table,0e89575bc519250a36575ff66b41e9c3f28b3a69
andrew-turbes,web-legacy,2019-04-15T20:25:09Z,WEB - BILL-1361 - Added app suppression check for the paid apps table,4b3db220b0be3a3e3e2bb8210a5761637dbf2e7b
andrew-turbes,web-portal,2020-04-10T19:50:57Z,Added road block handling for SBA work,5e158e3305db48d47abc7410d0e53de53edfbcb9
andrew-turbes,server-load-testing,2019-05-13T19:03:01Z,"BILL-1336 through BILL-1341, changed offboarding email",fb578153b852b34f6acfbab01a099ebee49d247d
andrew-turbes,clover-android-sdk,2019-04-12T20:56:31Z,Android SDK - BILL-1361 - Updated schema for app billing info based o…,2e823bcd3ce659db4cf0d9049d2185e6f01cfcb6
andrew-turbes,schema-tool,2019-08-05T22:58:55Z,Schema Tools: Modified schema for new rules needed for plan selection…,c4a8e35e39d3013dcb7b3e6adee0bd699d1dc79c
andrew-turbes,engine,2020-02-26T19:41:42Z,"Added two new queries for inventories. One for item_modifiers, and on…",c3424056211e7333182de7fac587760794be923c
andrew-turbes,apps,2019-03-25T16:07:57Z,BILL-1153 Changed OOBE confirm screen tiered pricing text to only dis…,3018bd7ce090c027984307b71044e86463956a18
andrew-turbes,android-setup,2020-03-10T18:58:36Z,Fixed exceptions in MerchantCustomizationViewModel,0d260437d6ddac8f07667736d5c44df45f87b46f
andrew-turbes,server,2019-05-13T19:03:01Z,"BILL-1336 through BILL-1341, changed offboarding email",fb578153b852b34f6acfbab01a099ebee49d247d
andrew-turbes,web-internal,2020-12-03T18:54:28Z,Initial commit,a27b0e1bf6f2fcc24e79f5efe8c567966a22f735
dave-arnold,laas-containers,2020-02-12T20:46:46Z,Merge pull request #15 from clover/reconciliation,e3b0e98222220263f4f717db45a74e0f6618a134
dave-arnold,jenkins-dsl-jobs,2020-05-20T18:32:08Z,Update terratest.groovy (#90),491ec6f9ec3a903556602640feb9b73f34ac9372
dave-arnold,laas-docker-elasticsearch,2019-12-10T22:11:30Z,Newbranch (#1),bef42a26bd79d2078e8120284e47b88202815822
dave-arnold,terraform-rombuild-jenkins-agents,2020-04-17T19:34:37Z,Merge pull request #3 from clover/fixing_backend_tf,12fae8b4ba804a3e281894364651413b785cd115
dave-arnold,puppet-module-testing,2020-06-15T22:50:13Z,adding stuff,2267dc5bda8eab57a82ef8f1c44361e2fba0bfab
lworthington,helpcenter,2020-02-26T18:11:18Z,[HELP-1752] Contextual Help! (#59),71eb5f44e93e6bd47864b8b10e16ecc26c6e833c
lworthington,olo-service,2020-04-06T22:36:31Z,Recaptcha (#97),92cdbf60c07e9f517830bc9b795f3da753b923ce
lworthington,web-lib-common-components,2020-05-06T17:24:23Z,fixed github deploy (#7),5abfc4def0f2c9e7ed80bfd02ad928ac067107d1
lworthington,web-lib-core-styles,2020-03-23T05:34:12Z,updated some things (#6),98ec3b9037703467c1329c575314906430b34f9f
lworthington,web-order-ahead,2020-03-19T22:18:44Z,Testing library (#11),6523b712c696a4bb6ff4e30cd9bfaf4737e0b126
lworthington,web-legacy,2019-07-09T22:10:51Z,Added Privacy Policy to internal,bc23238298550f34c04ca3ad3d81afd8b3350e55
lworthington,web-portal,2019-10-18T23:08:28Z,Fix Circular Dependency Error,211a37a0b43fee0d7c53b3ec7fabc1411d9b775f
lworthington,contentful-scripts,2020-06-29T17:23:21Z,Initial commit,07dc70d86c02a577f74f1b8cd7e21d422016cc94
lworthington,server-load-testing,2019-08-30T20:57:10Z,created new table to store laas test data,a69b3d74252f3150b5b1df386bf12edef7462a97
lworthington,server,2019-08-30T20:57:10Z,created new table to store laas test data,a69b3d74252f3150b5b1df386bf12edef7462a97
gregory,terraform-google-spring_boot_apps,2020-10-06T21:24:32Z,auditevent: re-create prod nodes (SRE-3036) (#91),748aff08dbdb6b25bb7559c3d73ff0faddd90618
matthias-michel,android-common,2020-12-04T09:04:24Z,[NEXO] Dual TID reversal transaction missing ShortName,e90790f34ffcc7e7da75693cc1fe1911637cd53b
matthias-michel,engine,2020-11-19T07:07:33Z,[GER] [TC] [NEXO] [DEMO2] Voiding of payment TX from result screen is…,bae3f02bd0511741432135ec2507e52a375386e0
matthias-michel,secure-payments,2020-11-25T07:46:43Z,[NEXO] - Implement Backup ELV feature (#3),c11c79f3066050686414c444196169f996ec1773
jeremy,olo-service,2020-09-17T15:58:37Z,COLO-529: Addressing query limit issues (#297),87255fde6f28c86ac5c6c96f8b7fe834ba810fb4
jeremy,jenkins-dsl-jobs,2020-03-10T17:16:27Z,Create feedback.groovy (#47),06706887cca3af0f4a03f7599b71a04235ead0d6
jeremy,order-api,2020-10-27T17:52:24Z,COLO-742 - Fix typo in payType (#60),b0659788b98c5318ce919a541576bb94d72e882f
jeremy,feedback-microservice,2020-03-06T20:00:46Z,Pull in code from https://github.com/perka/clover-feedback,cdc8aaf5a270a093de1cca5236a5f59e4da77970
jeremy,server-load-testing,2020-04-01T23:27:51Z,CES-1773 Update feedback client to version with working auth,5f0eead264cd9cdc327aa31e03a9c14037cddc61
